Amygdala excitatory;Astrocyte;Bergmann glia;Cerebellar inhibitory;CGE interneuron;Choroid plexus;Committed oligodendrocyte precursor;Deep-layer corticothalamic and 6b;Deep-layer intratelencephalic;Deep-layer near-projecting;Eccentric medium spiny neuron;Ependymal;Fibroblast;Hippocampal CA1-3;Hippocampal CA4;Hippocampal dentate gyrus;LAMP5-LHX6 and Chandelier;Lower rhombic lip;Mammillary body;Medium spiny neuron;MGE interneuron;Microglia;Midbrain-derived inhibitory;Miscellaneous;Oligodendrocyte;Oligodendrocyte precursor;Splatter;Thalamic excitatory;Upper rhombic lip;Upper-layer intratelencephalic;Vascular
 1.179883e-02; 5.479372e-03;-1.184201e-02; 1.172163e-01; 3.548574e-02; 6.294239e-02;-2.835683e-02; 1.122836e-02; 1.132361e-02;-1.138638e-02; 5.494921e-02; 3.973132e-02;-4.275228e-02;-2.535407e-03;-9.782823e-02; 3.735056e-02; 1.434940e-02;-3.924761e-02; 5.134674e-02; 2.511310e-02; 4.891746e-02; 2.387921e-03;-3.683282e-03; 2.730607e-02;-3.176268e-02;-3.357012e-02;-8.251875e-03; 4.605955e-02;-4.570844e-03;-9.083610e-04; 2.161672e-02
-6.498493e-03; 1.934498e-02; 5.466306e-02;-4.575814e-02;-8.483050e-02; 4.798359e-02; 1.333509e-01;-2.137415e-02;-1.292996e-02; 1.064897e-02;-1.019547e-03; 6.787019e-03; 1.309823e-01; 2.349019e-02;-2.237228e-02;-4.094787e-02;-3.542640e-02;-8.051546e-02;-3.220456e-02;-5.586556e-02; 1.913257e-02; 4.438427e-02;-2.240222e-02;-2.430793e-02; 2.400299e-01; 3.573062e-02;-8.654763e-02;-4.103500e-02; 5.017613e-02; 3.222249e-02; 6.061079e-02
-6.259209e-02;-5.164626e-02;-1.971292e-03; 1.553958e-02;-9.500054e-03; 6.720748e-02;-4.887246e-02;-4.739463e-02;-3.188433e-02; 5.213987e-03;-1.146306e-02; 2.921854e-02;-5.007929e-02;-5.564122e-02;-3.937957e-02;-5.177947e-02;-2.597418e-02;-1.376740e-02;-2.420351e-02;-5.335390e-02;-3.467153e-02;-4.677320e-02;-5.487171e-02;-1.044544e-02; 5.059333e-02;-2.886061e-02; 8.324217e-04; 8.073537e-02;-3.173449e-02; 5.763323e-03;-3.021628e-02
 5.285088e-02; 4.653356e-02; 6.610133e-02;-2.079306e-02;-8.113105e-02; 9.794474e-02; 1.011420e-01;-2.798099e-02; 9.868264e-03;-2.966190e-02;-4.593363e-03;-1.377936e-02; 8.167500e-02; 4.823774e-02;-8.096403e-02; 9.128873e-02;-6.676285e-02;-1.117036e-01;-5.249214e-02;-3.838019e-02; 4.565843e-02;-8.188624e-03;-7.595647e-02;-4.823662e-03; 1.755669e-01;-3.078788e-02;-7.659956e-02;-6.081750e-02; 5.326028e-02; 2.333553e-02; 1.481266e-01
 3.619231e-02;-6.770864e-02;-1.295021e-01;-1.399570e-02;-5.495743e-02;-1.156938e-02;-5.242018e-02;-4.845126e-02;-2.888400e-02; 2.872063e-02; 4.179710e-02;-9.920008e-02;-1.314142e-01; 5.501015e-03; 6.851563e-02;-1.107569e-02;-2.326575e-02;-4.133891e-02;-1.667310e-03;-2.554618e-02;-1.015177e-02; 3.131715e-03; 2.234760e-02; 3.238986e-02;-1.314010e-01;-4.440314e-02;-1.853303e-02; 3.409364e-02; 2.292833e-02; 8.774602e-03;-7.712667e-02
 4.885235e-03;-4.316887e-02; 2.148573e-02;-5.933997e-03; 3.917412e-02;-3.958101e-02;-2.491872e-03;-4.846152e-03; 1.035497e-02;-2.423873e-02; 1.286942e-02; 3.494515e-02; 4.383247e-02;-1.318827e-02;-6.580325e-02; 2.598127e-02;-1.129996e-02;-1.503452e-02;-2.872191e-02;-3.842271e-02;-3.800961e-02;-1.973134e-02; 5.652848e-02; 1.262053e-02; 2.171072e-02;-1.860117e-02;-1.511627e-02;-2.612655e-02; 3.532543e-02; 2.495076e-02; 8.045714e-03
 1.747041e-02;-9.369586e-03;-2.375825e-02;-3.947889e-02; 3.060299e-02;-3.232413e-02;-2.405183e-02; 2.197227e-02;-1.400912e-02;-3.786971e-03; 4.137375e-02;-2.058061e-02;-5.964803e-02; 8.163294e-03; 1.329430e-02; 5.125881e-02;-1.323808e-02;-4.615697e-02;-3.668462e-02;-3.273195e-02; 3.583570e-03; 2.382665e-02;-2.992108e-02;-2.964534e-02; 3.142349e-02; 9.936836e-03;-3.889167e-02;-4.121236e-02; 1.054515e-02; 6.384154e-03;-5.830802e-02
-4.291508e-02;-4.136674e-02; 5.371667e-02;-4.643748e-02;-1.311025e-01; 3.522726e-02; 1.633336e-02;-1.078150e-01;-8.536687e-02;-1.086730e-01; 1.122252e-02; 8.150578e-03; 2.421925e-02;-1.889132e-02;-1.039575e-01; 6.982027e-03;-3.754612e-02;-4.962683e-02;-1.077818e-02;-1.007134e-01;-6.626902e-02; 7.002930e-02; 4.181967e-02;-5.131363e-02;-2.994089e-02; 9.168599e-02;-3.315116e-02;-5.069560e-02;-6.915636e-02;-4.102046e-02; 3.115363e-02
 3.476690e-02;-2.279419e-02; 3.906075e-03; 9.637314e-03;-3.226509e-02; 1.576612e-01;-5.707707e-02; 7.302589e-02; 4.187964e-02; 5.865571e-02; 3.438574e-02; 4.950341e-02; 3.517585e-02; 1.427536e-02; 8.067494e-02; 2.121162e-02;-2.838435e-02;-1.585299e-01;-6.456315e-03; 2.079034e-03; 2.143477e-02; 4.264917e-03;-2.566254e-02;-3.196320e-02;-1.105580e-01;-7.494314e-02; 1.496118e-03;-7.566636e-02;-1.328221e-02; 6.426782e-03;-3.373740e-02
-1.425896e-02;-7.728338e-02;-1.206349e-01; 3.422753e-02; 6.155454e-02;-9.365990e-02;-3.188251e-02; 6.814654e-03; 2.767800e-02; 1.947594e-02; 3.864609e-02;-4.761484e-02; 1.259872e-02; 3.077858e-02; 1.916340e-02; 1.778794e-02; 5.970361e-02; 2.966184e-02; 1.006416e-02;-1.154612e-02; 9.532862e-03;-1.065082e-01;-1.126393e-01;-9.365148e-03;-9.902391e-03;-9.629697e-02; 2.056285e-02;-3.604995e-02; 1.258284e-02; 5.953286e-03;-2.268215e-02
 3.828200e-02; 1.273404e-01; 1.737592e-01; 4.486492e-02; 8.010820e-03; 2.146305e-01;-2.532154e-02; 8.061359e-03;-2.076188e-03; 3.944937e-02; 1.394301e-02; 1.501352e-01;-1.692813e-02; 4.988171e-02;-4.978564e-02;-4.813208e-02; 4.394958e-02;-5.147564e-03; 4.377537e-02; 6.721933e-02; 2.944111e-02; 8.326918e-02;-3.211651e-02;-5.467758e-03;-3.549804e-02; 1.422157e-01;-1.860009e-02;-5.429770e-02;-1.528628e-02;-3.282936e-02; 4.465341e-02
 1.074913e-02;-3.680129e-02;-9.561867e-02;-2.443229e-02;-4.704175e-02; 6.966238e-03;-5.545118e-02;-3.826788e-02;-3.673862e-03; 9.982936e-02;-2.359967e-02;-9.353925e-02;-3.108958e-02; 6.038417e-02; 3.740902e-02;-5.435612e-02; 2.723648e-02;-1.549772e-03; 7.815464e-02; 1.092474e-01;-6.726771e-03;-1.118587e-01; 3.885285e-02; 1.073814e-02;-1.032435e-01;-5.885206e-02;-4.288914e-02; 1.996975e-01;-3.791182e-02;-1.979673e-02;-4.389603e-02
 2.606987e-02;-5.950687e-02;-1.749995e-02;-2.155294e-02; 4.822883e-02;-8.694372e-03;-1.911823e-02;-1.039043e-02; 6.880333e-03; 4.486836e-02; 8.670382e-02;-5.404033e-02; 5.477502e-03;-1.818929e-02; 3.832537e-02; 1.334819e-01; 4.717693e-02;-3.758499e-02; 1.280769e-02;-7.986275e-03;-2.727189e-03;-8.000446e-02;-2.536172e-03;-2.257573e-02;-6.766807e-02; 1.109969e-01; 1.361749e-02;-2.581349e-02; 4.793754e-02; 9.385902e-04;-6.412568e-02
 9.183957e-03;-4.394645e-02;-6.813567e-03;-6.124546e-02; 4.914695e-03;-5.936009e-02;-6.135519e-02;-3.788656e-03;-1.821114e-02;-3.606677e-03;-7.912126e-03; 5.135259e-02;-1.278570e-02; 3.967096e-02;-1.096016e-02; 2.407238e-02;-5.206699e-02;-7.993797e-02;-4.959816e-02;-6.010907e-02;-7.189429e-03;-1.069243e-01;-1.891024e-02;-5.448200e-02;-6.264768e-02;-4.385220e-02;-6.857192e-02;-2.941331e-02;-7.000737e-02;-7.597618e-02;-8.906603e-02
 2.444539e-02;-7.410945e-03;-4.096965e-02; 2.893335e-02; 5.007200e-02;-1.217408e-01;-2.667709e-02; 1.939532e-02; 6.374653e-03; 1.424401e-02; 5.578859e-02;-1.772849e-02;-6.727513e-02; 9.137128e-02;-2.073227e-02; 8.828298e-02; 2.630476e-02; 1.655288e-03;-3.480274e-04;-5.071339e-03; 2.184631e-02;-4.066087e-03; 4.836704e-02;-1.552527e-03;-3.730051e-02;-4.846189e-03; 6.537972e-03; 1.319923e-02;-5.656226e-03; 8.713459e-03;-4.379074e-02
 1.673672e-02; 1.393707e-01; 7.015331e-02;-5.873189e-02;-5.642527e-02;-1.957697e-02; 5.460596e-02;-5.582863e-02; 5.850462e-03; 8.238056e-03;-4.018358e-02; 1.997753e-01;-4.161116e-02; 1.072986e-01; 5.475437e-02; 1.120946e-01;-5.550211e-02;-4.760165e-03; 1.735204e-02;-8.454875e-02; 9.063149e-03;-7.762627e-02;-8.117998e-02; 3.464727e-02; 6.950280e-02;-5.206051e-03; 7.412121e-03;-1.185487e-01;-1.421975e-02; 3.123350e-02;-7.150257e-02
 6.194892e-02;-1.352644e-01;-1.657639e-01; 6.860386e-02;-2.891666e-02;-2.049943e-01;-7.074040e-05; 6.868458e-02; 3.422879e-02; 1.323539e-01; 5.167506e-02;-6.777845e-02;-1.374363e-01;-7.562889e-03;-3.553398e-03; 1.332036e-02;-1.638989e-02; 3.973447e-02; 2.636672e-02; 9.357828e-02; 8.937227e-02; 7.155075e-02; 5.723567e-02; 1.120187e-02;-2.675470e-02; 6.512522e-02; 2.108702e-02;-1.020353e-02;-2.444973e-02; 4.479523e-02;-9.403655e-02
 3.095874e-02;-6.436239e-02;-1.237317e-01;-3.332946e-02;-1.216451e-01;-1.660678e-01;-6.402596e-02; 2.129709e-02; 1.894126e-02; 2.075737e-02; 1.413737e-03;-5.796600e-02; 5.225080e-03; 1.077731e-01; 1.046700e-01; 4.805702e-02;-3.521347e-03; 8.672066e-02; 5.652373e-02; 1.294636e-02; 5.001569e-03;-1.351947e-01; 8.222385e-03; 5.429701e-02;-8.672204e-02;-1.226411e-01; 1.965616e-02; 7.938061e-02;-1.018763e-01; 7.722347e-02;-2.700224e-02
 6.843762e-03;-4.544153e-02;-4.848773e-02;-2.738775e-02; 1.160977e-01; 5.851933e-02;-9.382889e-03;-1.995751e-02;-1.483182e-02;-3.836754e-02;-1.898536e-03;-4.569894e-02; 1.556650e-02;-1.360025e-02; 1.883006e-04;-1.629470e-02;-4.717168e-02; 5.523135e-02; 1.857813e-03;-4.686853e-02; 5.354794e-02; 1.032596e-01;-8.241396e-02; 8.637780e-04; 3.527597e-02;-3.453860e-02;-2.750295e-02; 2.277383e-02; 9.811991e-02;-1.085779e-02;-3.886508e-03
 4.669068e-02;-8.467435e-02;-2.448222e-02;-3.631297e-02; 4.438326e-02;-6.999952e-02;-4.313615e-02; 6.415733e-03; 4.681299e-02;-2.681043e-02;-5.939292e-02;-5.438535e-03;-7.269791e-02; 2.254526e-03; 1.814954e-03; 2.352092e-02;-4.716607e-02;-1.000128e-01;-4.794328e-02;-7.366768e-02;-7.410555e-02;-3.962697e-02;-4.536358e-02;-1.452421e-02;-6.913536e-03;-6.625841e-02;-5.532701e-02; 2.380301e-02;-1.267105e-01; 5.598017e-02;-8.583676e-02
-5.424513e-02;-4.450960e-02; 6.552769e-03; 1.492519e-02;-5.287823e-02;-1.212775e-01;-8.345578e-02; 4.116427e-02; 3.293991e-02;-1.865682e-02;-3.613847e-03;-5.045481e-02;-7.302579e-02; 3.265828e-02;-6.008522e-02;-6.097490e-02; 2.042624e-02;-1.334170e-02; 1.605917e-02;-4.113299e-02; 4.242212e-03;-7.171569e-02; 1.541352e-02; 8.243787e-02;-8.486568e-02;-7.414220e-02; 7.727826e-03;-3.722674e-02;-5.098737e-02; 3.670568e-02;-9.757836e-02
 4.962135e-02; 3.075053e-02;-3.897369e-02;-4.835402e-02;-2.112924e-02; 2.059925e-02;-3.692166e-02;-3.848652e-02; 9.652511e-03;-5.656988e-02;-3.026330e-02;-8.542285e-04;-1.574167e-02; 4.448132e-02; 3.182289e-02; 8.718556e-02;-6.059846e-02;-1.593139e-01;-5.712786e-02;-6.991573e-02; 1.839947e-02; 3.957232e-02;-4.200107e-02;-3.173423e-02;-1.052053e-01;-3.577040e-02;-6.554557e-02;-1.307692e-01; 2.490977e-02;-1.307994e-02; 3.362691e-02
-1.751765e-02;-7.629391e-02;-8.825793e-02;-1.511787e-02;-7.076589e-02; 2.458654e-01;-3.671601e-02;-1.154253e-02;-6.035019e-02;-6.990539e-02; 1.575495e-02; 6.287479e-02;-3.369091e-02;-4.929540e-02;-1.347594e-01;-3.089105e-02;-4.269949e-02;-3.470652e-02;-2.231548e-02;-6.602615e-02; 1.496726e-03;-2.773109e-02; 8.946461e-02;-5.455224e-02;-7.917628e-03;-2.192686e-02; 3.602998e-02;-2.268307e-02;-6.731469e-02;-3.103370e-02; 4.052629e-03
 3.357318e-02;-1.355619e-02;-2.454115e-02;-4.492186e-03; 4.966141e-03; 1.080127e-01;-7.459107e-02;-4.445058e-02; 3.651445e-04;-3.848489e-02; 5.809185e-02;-5.183974e-02; 2.895361e-02; 7.397377e-02; 3.934933e-02; 5.042855e-02; 3.072287e-02;-1.085042e-02;-4.103029e-03;-4.998816e-02; 8.114226e-02;-3.290824e-02; 7.740628e-03;-4.621543e-02;-1.683956e-01;-2.505098e-02; 5.158305e-03;-6.496895e-02;-5.713022e-02;-1.548717e-03;-3.588056e-02
 1.243199e-02;-1.163353e-01;-1.422505e-01;-1.814314e-02; 1.790591e-02; 7.592736e-03;-8.427496e-02; 8.711283e-03; 3.816828e-02; 5.702471e-02;-9.499711e-03;-9.964698e-02;-9.513896e-02;-3.956668e-02;-9.948283e-03; 3.110453e-02;-3.414101e-02; 8.929787e-02;-3.274430e-02;-3.489902e-02;-2.124919e-02;-2.328384e-02;-1.164053e-02; 7.917161e-03;-8.753418e-02;-1.349129e-01;-2.679771e-02;-5.055903e-03;-7.247840e-03; 7.277624e-02;-7.264010e-02
-9.369933e-02;-1.024504e-01;-1.229904e-01; 5.941542e-02;-1.953514e-02;-1.828720e-03; 5.560556e-03;-1.347490e-02;-4.686373e-02; 8.511459e-03; 5.502221e-03;-8.891240e-02;-8.151141e-02;-1.031172e-01;-1.680471e-01;-4.690058e-02; 7.141340e-02;-6.734035e-03;-1.291848e-02;-8.770453e-02;-1.515777e-02;-2.419525e-02;-7.297401e-02;-2.445067e-02; 2.436003e-02;-3.183023e-02;-1.837070e-02;-2.573239e-03;-2.568856e-02;-5.690934e-02; 9.020249e-03
-3.947045e-02;-6.306800e-02;-1.088177e-01;-2.167526e-02;-3.430441e-02;-1.118812e-01;-6.069874e-02;-5.597086e-02;-3.179139e-02; 2.607786e-02;-5.841432e-03;-1.288144e-03;-8.719100e-02;-3.849324e-03;-2.887155e-02; 4.420185e-02; 1.139153e-03;-3.122572e-02; 1.705728e-02;-2.352974e-02;-3.077141e-02;-2.558792e-02;-2.270357e-02;-1.580163e-02;-5.846946e-02;-8.020304e-02;-1.768561e-02;-4.820075e-02;-9.161976e-02;-2.280547e-02;-2.138078e-02
-5.387710e-02;-1.434189e-02;-2.370466e-02; 3.273622e-02;-8.741273e-03;-6.939796e-02;-5.221765e-02;-9.016286e-03;-2.529731e-02; 4.472167e-02;-1.278936e-02;-7.051374e-02;-2.804076e-02;-2.256258e-02;-6.258441e-02;-1.448477e-01; 2.352646e-02;-5.865930e-02; 6.499696e-03;-4.915818e-02;-6.208965e-02; 2.149145e-02;-3.876143e-02;-2.481278e-02;-7.891799e-02;-3.561494e-02;-3.969503e-02;-4.049949e-03;-1.299947e-01;-4.601265e-02;-7.506755e-02
 1.847370e-02; 1.880409e-02;-1.064415e-02; 3.552908e-02; 2.275593e-02; 9.126161e-02; 5.527948e-02;-4.534063e-02;-4.581239e-02;-1.078168e-01; 7.089728e-02; 1.266119e-02;-1.343219e-02;-9.289829e-03;-2.199434e-02;-4.555875e-02; 2.381069e-02;-9.275594e-02; 4.268695e-02; 1.014091e-01;-5.824964e-02; 6.833674e-03; 1.246173e-01; 1.165140e-02; 7.375025e-02;-6.122526e-04; 2.781205e-02; 3.527858e-02;-9.257737e-03;-1.059498e-03; 1.179930e-02
-1.431067e-02;-6.242312e-03; 9.325183e-02; 3.799701e-02; 6.657491e-02;-2.316503e-01;-4.947625e-02;-4.299021e-02; 1.369551e-02; 1.823557e-02;-6.005670e-04;-7.835999e-02;-4.452496e-03; 1.704938e-02; 2.308248e-02; 3.659492e-02; 5.069560e-02;-9.334486e-02; 1.434953e-02;-5.030199e-03; 1.717875e-02;-1.066616e-01;-5.569056e-02; 1.074740e-02;-5.973700e-02;-2.565885e-02; 5.437759e-03; 8.867991e-02; 1.458152e-02; 8.564499e-02;-3.370679e-02
 2.415778e-02; 1.665901e-02; 3.887118e-02; 4.162848e-02; 1.047998e-01;-7.396958e-02; 2.869761e-02; 6.595899e-02; 4.588121e-02; 4.668747e-02; 5.006601e-02;-2.444028e-02;-3.331878e-02; 6.110292e-03; 4.654791e-02; 1.535773e-02; 4.510642e-02; 5.807073e-02; 6.430928e-02; 1.373439e-01; 6.678300e-02;-3.909287e-02; 1.196639e-01; 1.581765e-02; 3.750836e-02; 9.991641e-03; 9.644326e-02; 4.256243e-02; 1.451889e-01; 2.422483e-02;-4.548236e-02
-1.446015e-02; 3.307202e-02;-2.061641e-02; 7.976093e-02; 4.671650e-02; 2.803091e-02; 9.150735e-02; 4.848493e-03;-4.180498e-02;-1.089723e-02;-5.928453e-03;-8.446175e-02; 4.079414e-02; 1.090536e-02; 7.332235e-02; 1.955837e-02; 6.676980e-02; 8.518960e-02; 5.169945e-02; 9.689219e-02; 4.375682e-03; 5.828179e-02; 8.293151e-02; 1.025409e-02; 1.286867e-01; 7.229448e-02; 6.436592e-02;-3.851059e-02; 2.373066e-02;-4.270416e-02; 1.452917e-02
-2.365279e-02; 2.732917e-02; 5.463795e-02;-3.486173e-02;-5.538885e-02; 8.433243e-02;-3.218686e-02;-9.543022e-02;-6.874484e-02;-1.487628e-01; 7.492524e-02; 1.276110e-01; 5.676590e-02;-5.848546e-02;-1.174395e-01; 1.945563e-02;-2.051531e-02; 2.433608e-04;-2.699748e-02;-2.620731e-03; 9.804485e-03;-2.541040e-02; 4.624023e-02;-4.971041e-02;-2.374274e-02;-1.314758e-02; 1.215427e-02; 1.447734e-02;-5.474927e-02;-4.229248e-02;-1.431970e-02
 2.076847e-02;-4.673860e-02;-7.460458e-02;-4.104220e-02; 4.309984e-03; 3.055804e-02;-3.371380e-02;-2.222189e-02;-5.405018e-03;-5.909420e-02; 3.074912e-02;-2.004856e-02; 6.528280e-03;-5.010158e-02;-2.448411e-02;-1.409383e-02;-1.835577e-03;-6.544272e-02;-4.431721e-04; 1.090520e-02;-2.238203e-02; 2.336768e-02; 5.925269e-02;-1.635374e-02;-4.492517e-03; 1.567749e-02; 1.411667e-02;-2.841757e-02;-2.312204e-02; 2.004643e-03;-2.957694e-02
 3.145304e-02;-7.007970e-02;-4.622535e-02;-3.654510e-02;-4.976344e-02;-1.469436e-01;-2.787564e-02;-4.190015e-03; 5.003497e-02; 5.004443e-02;-2.635555e-02;-1.197570e-01; 1.796696e-02; 1.610332e-02; 1.031217e-01;-8.811340e-02;-1.360151e-03;-8.698649e-02; 5.339453e-02; 2.704842e-02;-7.111382e-02; 1.263113e-02; 1.231698e-02; 4.348763e-02;-2.849745e-02; 3.799524e-02; 5.700341e-02; 3.248293e-02;-5.611468e-02; 3.275574e-02;-3.056604e-02
-3.583683e-02;-9.369541e-02;-4.832872e-02;-3.785777e-02; 2.499798e-02;-9.744830e-02;-1.902757e-02; 3.004461e-02; 4.055393e-02; 3.858360e-02; 2.986368e-02;-1.116442e-01;-9.027137e-02; 3.053259e-02; 4.382631e-02; 1.864237e-02; 3.475884e-03; 1.277617e-01;-1.397885e-02; 3.004681e-02; 2.940442e-02;-4.941523e-02;-2.014800e-02; 1.578492e-02;-3.157519e-02;-1.020406e-01; 3.503668e-03; 6.410820e-02; 8.996232e-02;-3.677556e-03;-1.022265e-01
 5.003224e-03; 4.586264e-03; 4.526378e-03;-1.105697e-03;-1.096334e-02;-4.293715e-02;-3.583808e-02; 3.998837e-02; 3.360974e-02; 1.117379e-01; 3.562360e-03;-4.452115e-03; 3.203607e-02; 9.233885e-02; 3.304146e-02; 1.068328e-01; 3.757996e-02;-4.875700e-02; 1.878464e-02; 5.424595e-03; 3.893387e-02;-9.330412e-03;-5.294360e-02; 1.364102e-03;-2.749598e-02;-4.834785e-02;-4.125472e-02; 5.960743e-02; 2.348763e-02;-1.710175e-02;-3.819257e-03
 2.249918e-02;-5.026677e-02;-9.815939e-02;-1.141409e-01;-3.123702e-02; 1.178638e-01;-7.080724e-02; 7.588405e-03;-1.328129e-03;-1.514393e-01; 8.350241e-03; 1.083068e-01; 1.799550e-02; 6.013575e-02; 1.003626e-01; 1.437512e-01;-1.409119e-01; 8.515338e-02;-1.133976e-01; 1.155461e-02; 6.055081e-02;-1.800576e-02;-7.797637e-02;-1.481273e-02;-1.332670e-01;-1.915705e-02;-2.234774e-02;-1.175715e-02; 2.041019e-02;-9.722832e-04; 1.403255e-02
 2.030874e-01; 4.932910e-04;-4.288799e-02; 1.077588e-01; 1.982017e-01; 1.711839e-02; 9.094308e-02; 1.568680e-01; 4.695807e-02; 1.466674e-01; 8.185394e-02;-4.758377e-02;-5.299705e-02; 1.240743e-01; 1.813481e-01; 1.729955e-01; 7.785474e-02; 3.042437e-02; 8.056390e-02; 8.958691e-02;-4.122140e-02; 5.263788e-02; 1.151152e-01; 8.583059e-02; 1.348193e-02; 7.416160e-02; 8.370865e-02; 7.283681e-02; 1.276209e-01; 7.441494e-02;-6.622521e-03
-6.473787e-02;-5.359319e-02;-9.968758e-02;-4.599652e-03;-6.438045e-02;-1.008889e-01;-6.625750e-02;-1.583439e-02;-2.604029e-02;-5.379094e-03;-1.758008e-02;-1.279598e-01;-2.673265e-02;-6.826416e-04;-4.752015e-02;-4.894166e-02;-1.474499e-02;-1.012172e-01;-3.200817e-02;-6.883383e-02;-4.151686e-02; 1.987479e-02;-6.818821e-03;-6.263269e-02;-5.432558e-02;-9.008429e-02;-6.476805e-02;-6.678798e-02;-5.312970e-02;-3.956071e-02;-1.240070e-02
-2.014884e-02; 3.979024e-03;-1.986747e-02;-6.089926e-02;-1.529647e-02; 6.952686e-02; 6.299849e-02; 1.807497e-02;-2.262845e-02;-3.596531e-02;-3.576916e-02;-9.942543e-04; 7.752953e-02; 4.912777e-03; 1.064255e-02; 1.870862e-02;-9.285930e-02;-1.467499e-01;-3.449542e-02;-1.241918e-01;-1.073420e-01; 1.188647e-01;-1.139764e-01;-3.980078e-02; 1.121161e-01;-7.783056e-03;-5.776820e-02;-1.367138e-01; 6.168183e-02;-1.898879e-02; 2.338397e-02
 6.141645e-02; 5.914430e-02; 1.099375e-01;-3.799805e-02;-3.533768e-02;-3.979506e-02; 8.290427e-02; 6.424021e-03; 4.173861e-02; 5.277325e-03; 8.414682e-04;-1.370355e-02; 1.557711e-02;-2.843832e-02; 2.298544e-02;-2.587780e-02;-2.395202e-02;-4.106525e-03; 5.082171e-03;-2.157524e-02;-4.553077e-03;-1.345816e-02; 2.599903e-02; 4.794244e-02; 7.841613e-02; 6.745086e-02; 5.328453e-02; 4.249690e-03; 1.366477e-02; 7.400752e-02;-8.977997e-02
 2.824426e-03; 1.696070e-02; 4.115411e-02; 3.921886e-03;-2.196454e-02; 6.636687e-02; 6.119313e-02;-9.271563e-03;-4.390649e-03; 4.012626e-03;-5.226372e-02; 8.626148e-02; 2.045998e-02; 2.224868e-02;-2.006815e-02;-4.037989e-02;-1.165407e-02;-8.232426e-02;-5.751281e-03;-3.494074e-02;-4.037295e-02; 9.651664e-02;-6.404834e-02;-1.904992e-02; 1.096584e-01; 5.033670e-02;-3.424599e-02;-5.606745e-02; 1.011544e-02;-5.062513e-03; 1.197328e-01
-5.356364e-02; 2.504288e-02; 9.998349e-03;-4.811565e-03;-3.225937e-02;-5.859446e-02;-3.906460e-03;-4.462791e-02;-5.865762e-02;-4.627376e-02;-5.184379e-02;-2.753446e-02;-1.036473e-01; 4.223527e-02; 8.684883e-02;-2.266604e-02; 9.190420e-03;-2.404823e-02; 2.158004e-03; 3.663246e-02;-3.976827e-02;-1.151794e-01;-3.713225e-02; 4.790172e-03;-9.357469e-02; 1.409348e-01; 5.063313e-02;-3.049591e-02; 1.291303e-02;-4.396345e-02;-5.492076e-02
 7.579061e-02;-4.226454e-03; 3.808136e-02;-5.493900e-02;-8.337169e-03;-7.281850e-03;-4.115110e-02; 9.876344e-02; 1.199657e-01;-7.878263e-03; 3.286078e-02;-3.071494e-02;-2.780402e-02; 9.703233e-02; 5.895612e-02;-3.455987e-03;-6.371703e-02; 1.919574e-02;-8.748433e-02; 4.659742e-02; 5.920695e-02; 6.153339e-02;-9.077739e-02; 3.209851e-02; 1.671841e-02;-8.082515e-02; 2.849950e-02;-2.450893e-02;-4.425294e-02; 6.028363e-02;-2.732660e-02
 1.945860e-02;-3.345907e-02;-6.364192e-03; 4.490549e-03;-5.171039e-02;-6.357710e-02; 1.602130e-02;-2.817021e-02; 4.647435e-02; 2.022035e-02; 6.907100e-02;-8.360499e-03; 4.441095e-02; 1.403678e-02; 7.392997e-02; 9.188330e-02; 7.706104e-03; 4.062255e-02; 5.166626e-02;-7.844239e-02; 5.875989e-02; 8.440460e-03;-3.169786e-02; 2.097434e-02;-4.871043e-03; 5.092477e-02; 2.462834e-02; 2.529483e-02;-3.433316e-02;-1.939178e-02; 4.149895e-02
-2.976258e-02; 5.850067e-02; 1.112915e-02;-2.921830e-02;-4.865469e-02;-1.826629e-01;-7.826004e-02;-2.075095e-02; 2.197698e-05; 1.767060e-02;-4.503650e-02;-1.311403e-01;-1.043387e-01;-4.526731e-02;-6.208568e-02;-4.694515e-02;-6.735897e-02;-3.080786e-02;-1.082287e-02; 2.070198e-02;-3.927334e-02; 5.140123e-02;-7.121026e-02;-3.723098e-02;-1.394198e-01;-9.894900e-02;-1.552749e-02; 6.470781e-02;-7.482643e-02;-2.753962e-02;-4.955606e-02
-4.104318e-02;-8.764863e-02;-8.218378e-02;-2.783665e-02; 1.947919e-03; 1.479179e-01;-2.290110e-02;-6.034634e-02;-3.354127e-02;-6.007794e-02;-2.989968e-02;-4.746383e-02;-5.568909e-02;-1.207884e-01;-9.527413e-02;-7.731832e-02; 2.402207e-02;-3.026886e-02; 1.740804e-02;-7.133671e-02; 1.640987e-02; 2.807700e-02; 4.567729e-02;-4.010847e-02;-1.392213e-02; 8.920894e-03;-1.580425e-02; 4.681292e-02;-1.463139e-02;-1.191241e-02;-3.838093e-02
-7.314770e-02; 3.795649e-02; 6.658453e-02; 1.652366e-02; 4.005375e-03;-5.926785e-02;-4.803655e-02;-1.063268e-01;-1.245305e-01;-1.381234e-02;-1.094059e-01;-7.844814e-02; 2.028138e-02;-1.172955e-01;-2.724745e-02;-1.026409e-01; 2.621203e-03;-1.384515e-01;-7.240561e-02;-4.042173e-02;-1.296221e-01;-6.500837e-02;-7.756814e-02;-5.136787e-02;-7.144422e-02; 8.148195e-02;-3.612313e-02;-6.425439e-02;-7.063659e-02;-1.032626e-01; 1.370497e-01
