"hgnc_symbol"	"h_entrez_id"	"mgi_symbol"	"mgi_accession_id"	"ensembl_gene_id"
"PSG5"	5673	"Psg22"	"MGI:1891354"	"ENSG00000204941"
"PSG5"	5673	"Psg23"	"MGI:1891355"	"ENSG00000204941"
"PSG5"	5673	"Psg25"	"MGI:1891357"	"ENSG00000204941"
"PSG5"	5673	"Psg26"	"MGI:1891358"	"ENSG00000204941"
"PSG5"	5673	"Psg27"	"MGI:1891359"	"ENSG00000204941"
"PSG5"	5673	"Psg28"	"MGI:1891360"	"ENSG00000204941"
"PSG5"	5673	"Psg29"	"MGI:1891361"	"ENSG00000204941"
"PSG6"	5675	"Ceacam1"	"MGI:1347245"	"ENSG00000170848"
"PSG6"	5675	"Ceacam2"	"MGI:1347246"	"ENSG00000170848"
"PSG6"	5675	"Psg18"	"MGI:1347251"	"ENSG00000170848"
"PSG7"	5676	"Ceacam1"	"MGI:1347245"	"ENSG00000221878"
"PSG7"	5676	"Ceacam2"	"MGI:1347246"	"ENSG00000221878"
"PSG7"	5676	"Psg18"	"MGI:1347251"	"ENSG00000221878"
"PSG8"	440533	"Ceacam1"	"MGI:1347245"	"ENSG00000124467"
"PSG8"	440533	"Ceacam2"	"MGI:1347246"	"ENSG00000124467"
"PSG8"	440533	"Psg18"	"MGI:1347251"	"ENSG00000124467"
"PSG9"	5678	"Ceacam1"	"MGI:1347245"	"ENSG00000183668"
"PSG9"	5678	"Ceacam2"	"MGI:1347246"	"ENSG00000183668"
"PSG9"	5678	"Psg18"	"MGI:1347251"	"ENSG00000183668"
"PSIP1"	11168	"Psip1"	"MGI:2142116"	"ENSG00000164985"
"PSKH1"	5681	"Pskh1"	"MGI:3528383"	"ENSG00000159792"
"PSMA1"	5682	"Psma1"	"MGI:1347005"	"ENSG00000129084"
"PSMA2"	5683	"Psma2"	"MGI:104885"	"ENSG00000106588"
"PSMA3"	5684	"Psma3"	"MGI:104883"	"ENSG00000100567"
"PSMA4"	5685	"Psma4"	"MGI:1347060"	"ENSG00000041357"
"PSMA5"	5686	"Psma5"	"MGI:1347009"	"ENSG00000143106"
"PSMA6"	5687	"Psma6"	"MGI:1347006"	"ENSG00000100902"
"PSMA7"	5688	"Psma7"	"MGI:1347070"	"ENSG00000101182"
"PSMA8"	143471	"Psma8"	"MGI:1920927"	"ENSG00000154611"
"PSMB1"	5689	"Psmb1"	"MGI:104884"	"ENSG00000281184"
"PSMB1"	5689	"Psmb1"	"MGI:104884"	"ENSG00000008018"
"PSMB10"	5699	"Psmb10"	"MGI:1096380"	"ENSG00000205220"
"PSMB11"	122706	"Psmb11"	"MGI:1921152"	"ENSG00000222028"
"PSMB2"	5690	"Psmb2"	"MGI:1347045"	"ENSG00000126067"
"PSMB3"	5691	"Psmb3"	"MGI:1347014"	"ENSG00000275903"
"PSMB3"	5691	"Psmb3"	"MGI:1347014"	"ENSG00000277791"
"PSMB4"	5692	"Psmb4"	"MGI:1098257"	"ENSG00000159377"
"PSMB5"	5693	"Psmb5"	"MGI:1194513"	"ENSG00000100804"
"PSMB6"	5694	"Psmb6"	"MGI:104880"	"ENSG00000142507"
"PSMB7"	5695	"Psmb7"	"MGI:107637"	"ENSG00000136930"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000230669"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000231631"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000206298"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000236443"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000235715"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000230034"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000226201"
"PSMB8"	5696	"Psmb8"	"MGI:1346527"	"ENSG00000204264"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000239836"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000243958"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000243594"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000242711"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000240508"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000240118"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000243067"
"PSMB9"	5698	"Psmb9"	"MGI:1346526"	"ENSG00000240065"
"PSMC1"	5700	"Psmc1"	"MGI:106054"	"ENSG00000100764"
"PSMC2"	5701	"Psmc2"	"MGI:109555"	"ENSG00000161057"
"PSMC3"	5702	"Psmc3"	"MGI:1098754"	"ENSG00000165916"
"PSMC3IP"	29893	"Psmc3ip"	"MGI:1098610"	"ENSG00000131470"
"PSMC4"	5704	"Psmc4"	"MGI:1346093"	"ENSG00000281221"
"PSMC4"	5704	"Psmc4"	"MGI:1346093"	"ENSG00000013275"
"PSMC5"	5705	"Psmc5"	"MGI:105047"	"ENSG00000087191"
"PSMC6"	5706	"Psmc6"	"MGI:1914339"	"ENSG00000100519"
"PSMD1"	5707	"Psmd1"	"MGI:1917497"	"ENSG00000173692"
"PSMD10"	5716	"Psmd10"	"MGI:1858898"	"ENSG00000101843"
"PSMD11"	5717	"Psmd11"	"MGI:1916327"	"ENSG00000108671"
"PSMD12"	5718	"Psmd12"	"MGI:1914247"	"ENSG00000197170"
"PSMD13"	5719	"Psmd13"	"MGI:1345192"	"ENSG00000185627"
"PSMD14"	10213	"Psmd14"	"MGI:1913284"	"ENSG00000115233"
"PSMD2"	5708	"Psmd2"	"MGI:1096584"	"ENSG00000175166"
"PSMD3"	5709	"Psmd3"	"MGI:98858"	"ENSG00000108344"
"PSMD4"	5710	"Psmd4"	"MGI:1201670"	"ENSG00000159352"
"PSMD5"	5711	"Psmd5"	"MGI:1914248"	"ENSG00000095261"
"PSMD6"	9861	"Psmd6"	"MGI:1913663"	"ENSG00000163636"
"PSMD7"	5713	"Psmd7"	"MGI:1351511"	"ENSG00000103035"
"PSMD8"	5714	"Psmd8"	"MGI:1888669"	"ENSG00000099341"
"PSMD9"	5715	"Psmd9"	"MGI:1914401"	"ENSG00000110801"
"PSME1"	5720	"Psme1"	"MGI:1096367"	"ENSG00000284916"
"PSME1"	5720	"Psme1"	"MGI:1096367"	"ENSG00000092010"
"PSME2"	5721	"Psme2"	"MGI:1096365"	"ENSG00000284889"
"PSME2"	5721	"Psme2"	"MGI:1096365"	"ENSG00000100911"
"PSME2"	5721	"Psme2b"	"MGI:1341073"	"ENSG00000284889"
"PSME2"	5721	"Psme2b"	"MGI:1341073"	"ENSG00000100911"
"PSME3"	10197	"Psme3"	"MGI:1096366"	"ENSG00000131467"
"PSME3IP1"	80011	"Psme3ip1"	"MGI:1919637"	"ENSG00000172775"
"PSME4"	23198	"Psme4"	"MGI:2143994"	"ENSG00000068878"
"PSMF1"	9491	"Psmf1"	"MGI:1346072"	"ENSG00000125818"
"PSMG1"	8624	"Psmg1"	"MGI:1860263"	"ENSG00000183527"
"PSMG2"	56984	"Psmg2"	"MGI:1922901"	"ENSG00000128789"
"PSMG3"	84262	"Psmg3"	"MGI:1913756"	"ENSG00000157778"
"PSMG4"	389362	"Psmg4"	"MGI:1916916"	"ENSG00000180822"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000224544"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000232127"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000227246"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000234605"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000206459"
"PSORS1C2"	170680	"Psors1c2"	"MGI:1930025"	"ENSG00000204538"
"PSPC1"	55269	"Pspc1"	"MGI:1913895"	"ENSG00000121390"
"PSPH"	5723	"Psph"	"MGI:97788"	"ENSG00000146733"
"PSPN"	5623	"Pspn"	"MGI:1201684"	"ENSG00000125650"
"PSRC1"	84722	"Psrc1"	"MGI:1913099"	"ENSG00000134222"
"PSTK"	118672	"Pstk"	"MGI:2685945"	"ENSG00000179988"
"PSTPIP1"	9051	"Pstpip1"	"MGI:1321396"	"ENSG00000140368"
"PSTPIP2"	9050	"Pstpip2"	"MGI:1335088"	"ENSG00000152229"
"PTAFR"	5724	"Ptafr"	"MGI:106066"	"ENSG00000169403"
"PTAR1"	375743	"Ptar1"	"MGI:1921875"	"ENSG00000188647"
"PTBP1"	5725	"Ptbp1"	"MGI:97791"	"ENSG00000011304"
"PTBP2"	58155	"Ptbp2"	"MGI:1860489"	"ENSG00000117569"
"PTBP3"	9991	"Ptbp3"	"MGI:1923334"	"ENSG00000119314"
"PTCD1"	26024	"Ptcd1"	"MGI:1919049"	"ENSG00000106246"
"PTCD2"	79810	"Ptcd2"	"MGI:1916177"	"ENSG00000049883"
"PTCD3"	55037	"Ptcd3"	"MGI:1917206"	"ENSG00000132300"
"PTCH1"	5727	"Ptch1"	"MGI:105373"	"ENSG00000185920"
"PTCH2"	8643	"Ptch2"	"MGI:1095405"	"ENSG00000117425"
"PTCHD1"	139411	"Ptchd1"	"MGI:2685233"	"ENSG00000165186"
"PTCHD3"	374308	"Ptchd3"	"MGI:1921925"	"ENSG00000276595"
"PTCHD3"	374308	"Ptchd3"	"MGI:1921925"	"ENSG00000182077"
"PTCHD4"	442213	"Ptchd4"	"MGI:1920485"	"ENSG00000244694"
"PTCRA"	171558	"Ptcra"	"MGI:104857"	"ENSG00000171611"
"PTDSS1"	9791	"Ptdss1"	"MGI:1276575"	"ENSG00000156471"
"PTDSS2"	81490	"Ptdss2"	"MGI:1351664"	"ENSG00000282367"
"PTDSS2"	81490	"Ptdss2"	"MGI:1351664"	"ENSG00000174915"
"PTEN"	5728	"Pten"	"MGI:109583"	"ENSG00000284792"
"PTEN"	5728	"Pten"	"MGI:109583"	"ENSG00000171862"
"PTER"	9317	"Pter"	"MGI:107372"	"ENSG00000165983"
"PTF1A"	256297	"Ptf1a"	"MGI:1328312"	"ENSG00000168267"
"PTGDR"	5729	"Ptgdr"	"MGI:102966"	"ENSG00000168229"
"PTGDR2"	11251	"Ptgdr2"	"MGI:1330275"	"ENSG00000183134"
"PTGDS"	5730	"Ptgds"	"MGI:99261"	"ENSG00000107317"
"PTGER1"	5731	"Ptger1"	"MGI:97793"	"ENSG00000160951"
"PTGER2"	5732	"Ptger2"	"MGI:97794"	"ENSG00000125384"
"PTGER3"	5733	"Ptger3"	"MGI:97795"	"ENSG00000050628"
"PTGER4"	5734	"Ptger4"	"MGI:104311"	"ENSG00000171522"
"PTGES"	9536	"Ptges"	"MGI:1927593"	"ENSG00000148344"
"PTGES2"	80142	"Ptges2"	"MGI:1917592"	"ENSG00000148334"
"PTGES3"	10728	"Ptges3"	"MGI:1929282"	"ENSG00000110958"
"PTGES3"	10728	"Ptges3-ps"	"MGI:3704271"	"ENSG00000110958"
"PTGES3L"	100885848	"Ptges3l"	"MGI:1916146"	"ENSG00000267060"
"PTGES3L-AARSD1"	100885850	"Aarsd1"	"MGI:1916934"	"ENSG00000108825"
"PTGFR"	5737	"Ptgfr"	"MGI:97796"	"ENSG00000122420"
"PTGFRN"	5738	"Ptgfrn"	"MGI:1277114"	"ENSG00000134247"
"PTGIR"	5739	"Ptgir"	"MGI:99535"	"ENSG00000160013"
"PTGIS"	5740	"Ptgis"	"MGI:1097156"	"ENSG00000124212"
"PTGR1"	22949	"Ptgr1"	"MGI:1914353"	"ENSG00000106853"
"PTGR2"	145482	"Ptgr2"	"MGI:1916372"	"ENSG00000140043"
"PTGR3"	284273	"Ptgr3"	"MGI:2444835"	"ENSG00000180011"
"PTGS1"	5742	"Ptgs1"	"MGI:97797"	"ENSG00000095303"
"PTGS2"	5743	"Ptgs2"	"MGI:97798"	"ENSG00000073756"
"PTH"	5741	"Pth"	"MGI:97799"	"ENSG00000152266"
"PTH1R"	5745	"Pth1r"	"MGI:97801"	"ENSG00000160801"
"PTH2"	113091	"Pth2"	"MGI:2152297"	"ENSG00000142538"
"PTH2R"	5746	"Pth2r"	"MGI:2180917"	"ENSG00000144407"
"PTHLH"	5744	"Pthlh"	"MGI:97800"	"ENSG00000087494"
"PTK2"	5747	"Ptk2"	"MGI:95481"	"ENSG00000169398"
"PTK2B"	2185	"Ptk2b"	"MGI:104908"	"ENSG00000120899"
"PTK6"	5753	"Ptk6"	"MGI:99683"	"ENSG00000101213"
"PTK7"	5754	"Ptk7"	"MGI:1918711"	"ENSG00000112655"
"PTMA"	5757	"Ptma"	"MGI:97803"	"ENSG00000187514"
"PTMS"	5763	"Ptms"	"MGI:1916452"	"ENSG00000159335"
"PTN"	5764	"Ptn"	"MGI:97804"	"ENSG00000105894"
"PTOV1"	53635	"Ptov1"	"MGI:1933946"	"ENSG00000104960"
"PTP4A1"	7803	"Ptp4a1"	"MGI:1277096"	"ENSG00000112245"
"PTP4A2"	8073	"Ptp4a2"	"MGI:1277117"	"ENSG00000184007"
"PTP4A3"	11156	"Ptp4a3"	"MGI:1277098"	"ENSG00000275575"
"PTP4A3"	11156	"Ptp4a3"	"MGI:1277098"	"ENSG00000184489"
"PTPA"	5524	"Ptpa"	"MGI:1346006"	"ENSG00000119383"
"PTPDC1"	138639	"Ptpdc1"	"MGI:2145430"	"ENSG00000158079"
"PTPMT1"	114971	"Ptpmt1"	"MGI:1913711"	"ENSG00000285206"
"PTPMT1"	114971	"Ptpmt1"	"MGI:1913711"	"ENSG00000110536"
"PTPN1"	5770	"Ptpn1"	"MGI:97805"	"ENSG00000196396"
"PTPN11"	5781	"Ptpn11"	"MGI:99511"	"ENSG00000179295"
"PTPN12"	5782	"Ptpn12"	"MGI:104673"	"ENSG00000127947"
"PTPN13"	5783	"Ptpn13"	"MGI:103293"	"ENSG00000163629"
"PTPN14"	5784	"Ptpn14"	"MGI:102467"	"ENSG00000152104"
"PTPN18"	26469	"Ptpn18"	"MGI:108410"	"ENSG00000072135"
"PTPN2"	5771	"Ptpn2"	"MGI:97806"	"ENSG00000175354"
"PTPN20"	26095	"Ptpn20"	"MGI:1196295"	"ENSG00000204179"
"PTPN21"	11099	"Ptpn21"	"MGI:1344406"	"ENSG00000070778"
"PTPN22"	26191	"Ptpn22"	"MGI:107170"	"ENSG00000134242"
"PTPN23"	25930	"Ptpn23"	"MGI:2144837"	"ENSG00000076201"
"PTPN3"	5774	"Ptpn3"	"MGI:105307"	"ENSG00000070159"
"PTPN4"	5775	"Ptpn4"	"MGI:1099792"	"ENSG00000088179"
"PTPN5"	84867	"Ptpn5"	"MGI:97807"	"ENSG00000110786"
"PTPN6"	5777	"Ptpn6"	"MGI:96055"	"ENSG00000111679"
"PTPN7"	5778	"Ptpn7"	"MGI:2156893"	"ENSG00000143851"
"PTPN9"	5780	"Ptpn9"	"MGI:1928376"	"ENSG00000169410"
"PTPRA"	5786	"Ptpra"	"MGI:97808"	"ENSG00000132670"
"PTPRB"	5787	"Ptprb"	"MGI:97809"	"ENSG00000127329"
"PTPRC"	5788	"Ptprc"	"MGI:97810"	"ENSG00000262418"
"PTPRC"	5788	"Ptprc"	"MGI:97810"	"ENSG00000081237"
"PTPRCAP"	5790	"Ptprcap"	"MGI:97811"	"ENSG00000213402"
"PTPRD"	5789	"Ptprd"	"MGI:97812"	"ENSG00000282932"
"PTPRD"	5789	"Ptprd"	"MGI:97812"	"ENSG00000153707"
"PTPRE"	5791	"Ptpre"	"MGI:97813"	"ENSG00000132334"
"PTPRF"	5792	"Ptprf"	"MGI:102695"	"ENSG00000142949"
"PTPRG"	5793	"Ptprg"	"MGI:97814"	"ENSG00000144724"
"PTPRH"	5794	"Ptprh"	"MGI:3026877"	"ENSG00000080031"
"PTPRJ"	5795	"Ptprj"	"MGI:104574"	"ENSG00000149177"
"PTPRJ-AS1"	104326192	"4933423P22Rik"	"MGI:1918408"	"ENSG00000254879"
"PTPRK"	5796	"Ptprk"	"MGI:103310"	"ENSG00000273993"
"PTPRK"	5796	"Ptprk"	"MGI:103310"	"ENSG00000152894"
"PTPRM"	5797	"Ptprm"	"MGI:102694"	"ENSG00000173482"
"PTPRN"	5798	"Ptprn"	"MGI:102765"	"ENSG00000054356"
"PTPRN2"	5799	"Ptprn2"	"MGI:107418"	"ENSG00000282185"
"PTPRN2"	5799	"Ptprn2"	"MGI:107418"	"ENSG00000155093"
"PTPRO"	5800	"Ptpro"	"MGI:1097152"	"ENSG00000151490"
"PTPRQ"	374462	"Ptprq"	"MGI:1096349"	"ENSG00000139304"
"PTPRR"	5801	"Ptprr"	"MGI:109559"	"ENSG00000153233"
"PTPRS"	5802	"Ptprs"	"MGI:97815"	"ENSG00000105426"
"PTPRT"	11122	"Ptprt"	"MGI:1321152"	"ENSG00000196090"
"PTPRU"	10076	"Ptpru"	"MGI:1321151"	"ENSG00000060656"
"PTPRVP"	148713	"Ptprv"	"MGI:108027"	"ENSG00000243323"
"PTPRZ1"	5803	"Ptprz1"	"MGI:97816"	"ENSG00000106278"
"PTRH1"	138428	"Ptrh1"	"MGI:1913779"	"ENSG00000187024"
"PTRH2"	51651	"Ptrh2"	"MGI:2444848"	"ENSG00000141378"
"PTRHD1"	391356	"Ptrhd1"	"MGI:1916959"	"ENSG00000184924"
"PTS"	5805	"Pts"	"MGI:1338783"	"ENSG00000150787"
"PTTG1"	9232	"Pttg1"	"MGI:1353578"	"ENSG00000164611"
"PTTG1IP"	754	"Pttg1ip"	"MGI:2652132"	"ENSG00000183255"
"PTTG1IP2"	102723899	"Pttg1ip2"	"MGI:2686532"	"ENSG00000251154"
"PTTG2"	10744	"Pttg1"	"MGI:1353578"	"ENSG00000250254"
"PTTG3P"	26255	"Pttg1"	"MGI:1353578"	"ENSG00000213005"
"PTX3"	5806	"Ptx3"	"MGI:104641"	"ENSG00000163661"
"PTX4"	390667	"Ptx4"	"MGI:1915759"	"ENSG00000251692"
"PUDP"	8226	"Pudp"	"MGI:1914615"	"ENSG00000130021"
"PUF60"	22827	"Puf60"	"MGI:1915209"	"ENSG00000274081"
"PUF60"	22827	"Puf60"	"MGI:1915209"	"ENSG00000179950"
"PUM1"	9698	"Pum1"	"MGI:1931749"	"ENSG00000134644"
"PUM2"	23369	"Pum2"	"MGI:1931751"	"ENSG00000055917"
"PUM3"	9933	"Pum3"	"MGI:106253"	"ENSG00000080608"
"PURA"	5813	"Pura"	"MGI:103079"	"ENSG00000185129"
"PURB"	5814	"Purb"	"MGI:1338779"	"ENSG00000146676"
"PURG"	29942	"Purg"	"MGI:1922279"	"ENSG00000172733"
"PUS1"	80324	"Pus1"	"MGI:1929237"	"ENSG00000177192"
"PUS10"	150962	"Pus10"	"MGI:1921717"	"ENSG00000162927"
"PUS3"	83480	"Pus3"	"MGI:1914299"	"ENSG00000110060"
"PUS7"	54517	"Pus7"	"MGI:1925947"	"ENSG00000091127"
"PUS7L"	83448	"Pus7l"	"MGI:1926145"	"ENSG00000129317"
"PUSL1"	126789	"Pusl1"	"MGI:3047787"	"ENSG00000169972"
"PVALB"	5816	"Pvalb"	"MGI:97821"	"ENSG00000274665"
"PVALB"	5816	"Pvalb"	"MGI:97821"	"ENSG00000100362"
"PVR"	5817	"Pvr"	"MGI:107741"	"ENSG00000073008"
"PVRIG"	79037	"Pvrig"	"MGI:5596028"	"ENSG00000213413"
"PVT1"	5820	"Pvt1"	"MGI:97824"	"ENSG00000249859"
"PWP1"	11137	"Pwp1"	"MGI:1914735"	"ENSG00000136045"
"PWP2"	5822	"Pwp2"	"MGI:1341200"	"ENSG00000241945"
"PWWP2A"	114825	"Pwwp2a"	"MGI:1918052"	"ENSG00000170234"
"PWWP2B"	170394	"Pwwp2b"	"MGI:2142008"	"ENSG00000171813"
"PWWP3A"	84939	"Pwwp3a"	"MGI:1915364"	"ENSG00000160953"
"PWWP3B"	139221	"Pwwp3b"	"MGI:2445062"	"ENSG00000157502"
"PWWP4"	728317	"Pwwp4a"	"MGI:3710618"	"ENSG00000278803"
"PWWP4"	728317	"Pwwp4b"	"MGI:99870"	"ENSG00000278803"
"PWWP4"	728317	"Pwwp4c"	"MGI:3645126"	"ENSG00000278803"
"PWWP4"	728317	"Pwwp4d"	"MGI:3645575"	"ENSG00000278803"
"PXDC1"	221749	"Pxdc1"	"MGI:1914145"	"ENSG00000168994"
"PXDN"	7837	"Pxdn"	"MGI:1916925"	"ENSG00000130508"
"PXK"	54899	"Pxk"	"MGI:1289230"	"ENSG00000168297"
"PXMP2"	5827	"Pxmp2"	"MGI:107487"	"ENSG00000176894"
"PXMP4"	11264	"Pxmp4"	"MGI:1891701"	"ENSG00000101417"
"PXN"	5829	"Pxn"	"MGI:108295"	"ENSG00000089159"
"PXT1"	222659	"Pxt1"	"MGI:1916557"	"ENSG00000179165"
"PXYLP1"	92370	"Pxylp1"	"MGI:2442444"	"ENSG00000155893"
"PYCARD"	29108	"Pycard"	"MGI:1931465"	"ENSG00000103490"
"PYCR1"	5831	"Pycr1"	"MGI:2384795"	"ENSG00000183010"
"PYCR2"	29920	"Pycr2"	"MGI:1277956"	"ENSG00000143811"
"PYCR3"	65263	"Pycrl"	"MGI:1913444"	"ENSG00000276657"
"PYCR3"	65263	"Pycrl"	"MGI:1913444"	"ENSG00000104524"
"PYGB"	5834	"Pygb"	"MGI:97828"	"ENSG00000100994"
"PYGL"	5836	"Pygl"	"MGI:97829"	"ENSG00000100504"
"PYGM"	5837	"Pygm"	"MGI:97830"	"ENSG00000068976"
"PYGO1"	26108	"Pygo1"	"MGI:1919385"	"ENSG00000171016"
"PYGO2"	90780	"Pygo2"	"MGI:1916161"	"ENSG00000163348"
"PYHIN1"	149628	"Ifi203"	"MGI:96428"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi203-ps"	"MGI:3840117"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi204"	"MGI:96429"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi205"	"MGI:101847"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi206"	"MGI:3646410"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi207"	"MGI:2138302"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi208"	"MGI:2442822"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi209"	"MGI:2138243"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi211"	"MGI:3041120"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi213"	"MGI:3695276"	"ENSG00000163564"
"PYHIN1"	149628	"Ifi214"	"MGI:3584522"	"ENSG00000163564"
"PYHIN1"	149628	"Mndal"	"MGI:3780953"	"ENSG00000163564"
"PYM1"	84305	"Pym1"	"MGI:1925678"	"ENSG00000170473"
"PYROXD1"	79912	"Pyroxd1"	"MGI:2676395"	"ENSG00000121350"
"PYROXD2"	84795	"Pyroxd2"	"MGI:1921830"	"ENSG00000119943"
"PYURF"	100996939	"Pyurf"	"MGI:1913709"	"ENSG00000145337"
"PYY"	5697	"Pyy"	"MGI:99924"	"ENSG00000131096"
"PYY3"	644059	"Pyy"	"MGI:99924"	"ENSG00000181977"
"PZP"	5858	"Gm7298"	"MGI:3648717"	"ENSG00000126838"
"PZP"	5858	"Mug1"	"MGI:99837"	"ENSG00000126838"
"PZP"	5858	"Mug2"	"MGI:99836"	"ENSG00000126838"
"QARS1"	5859	"Qars"	"MGI:1915851"	"ENSG00000172053"
"QDPR"	5860	"Qdpr"	"MGI:97836"	"ENSG00000151552"
"QKI"	9444	"Qki"	"MGI:97837"	"ENSG00000112531"
"QNG1"	84267	"2210016F16Rik"	"MGI:1917403"	NA
"QPCT"	25797	"Qpct"	"MGI:1917786"	"ENSG00000115828"
"QPCTL"	54814	"Qpctl"	"MGI:1914619"	"ENSG00000011478"
"QPRT"	23475	"Qprt"	"MGI:1914625"	"ENSG00000103485"
"QRFP"	347148	"Qrfp"	"MGI:3630329"	"ENSG00000188710"
"QRFPR"	84109	"Qrfpr"	"MGI:2677633"	"ENSG00000186867"
"QRFPR"	84109	"Qrfprl"	"MGI:2441881"	"ENSG00000186867"
"QRICH1"	54870	"Qrich1"	"MGI:1916482"	"ENSG00000198218"
"QRICH2"	84074	"Qrich2"	"MGI:2684912"	"ENSG00000129646"
"QRSL1"	55278	"Qrsl1"	"MGI:1923813"	"ENSG00000130348"
"QSER1"	79832	"Qser1"	"MGI:2138986"	"ENSG00000060749"
"QSOX1"	5768	"Qsox1"	"MGI:1330818"	"ENSG00000116260"
"QSOX2"	169714	"Qsox2"	"MGI:2387194"	"ENSG00000165661"
"QTRT1"	81890	"Qtrt1"	"MGI:1931441"	"ENSG00000213339"
"QTRT2"	79691	"Qtrt2"	"MGI:1922194"	"ENSG00000151576"
"R3HCC1"	203069	"R3hcc1"	"MGI:1919093"	"ENSG00000104679"
"R3HCC1L"	27291	"R3hcc1l"	"MGI:1196316"	"ENSG00000166024"
"R3HDM1"	23518	"R3hdm1"	"MGI:2448514"	"ENSG00000048991"
"R3HDM2"	22864	"R3hdm2"	"MGI:1919000"	"ENSG00000179912"
"R3HDM4"	91300	"R3hdm4"	"MGI:1924814"	"ENSG00000198858"
"R3HDML"	140902	"R3hdml"	"MGI:3650937"	"ENSG00000101074"
"RAB10"	10890	"Rab10"	"MGI:105066"	"ENSG00000084733"
"RAB11A"	8766	"Rab11a"	"MGI:1858202"	"ENSG00000103769"
"RAB11B"	9230	"Rab11b"	"MGI:99425"	"ENSG00000185236"
"RAB11B-AS1"	100507567	"Gm17251"	"MGI:4936885"	"ENSG00000269386"
"RAB11FIP1"	80223	"Rab11fip1"	"MGI:1923017"	"ENSG00000156675"
"RAB11FIP2"	22841	"Rab11fip2"	"MGI:1922248"	"ENSG00000107560"
"RAB11FIP3"	9727	"Rab11fip3"	"MGI:2444431"	"ENSG00000275338"
"RAB11FIP3"	9727	"Rab11fip3"	"MGI:2444431"	"ENSG00000090565"
"RAB11FIP4"	84440	"Rab11fip4"	"MGI:2442920"	"ENSG00000131242"
"RAB11FIP5"	26056	"Rab11fip5"	"MGI:1098586"	"ENSG00000135631"
"RAB12"	201475	"Rab12"	"MGI:894284"	"ENSG00000206418"
"RAB13"	5872	"Rab13"	"MGI:1927232"	"ENSG00000143545"
"RAB14"	51552	"Rab14"	"MGI:1915615"	"ENSG00000119396"
"RAB15"	376267	"Rab15"	"MGI:1916865"	"ENSG00000139998"
"RAB17"	64284	"Rab17"	"MGI:104640"	"ENSG00000124839"
"RAB18"	22931	"Rab18"	"MGI:102790"	"ENSG00000099246"
"RAB19"	401409	"Rab19"	"MGI:103292"	"ENSG00000146955"
"RAB1A"	5861	"Rab1a"	"MGI:97842"	"ENSG00000138069"
"RAB1B"	81876	"Rab1b"	"MGI:1923558"	"ENSG00000174903"
"RAB20"	55647	"Rab20"	"MGI:102789"	"ENSG00000139832"
"RAB21"	23011	"Rab21"	"MGI:894308"	"ENSG00000080371"
"RAB22A"	57403	"Rab22a"	"MGI:105072"	"ENSG00000124209"
"RAB23"	51715	"Rab23"	"MGI:99833"	"ENSG00000112210"
"RAB24"	53917	"Rab24"	"MGI:105065"	"ENSG00000169228"
"RAB25"	57111	"Rab25"	"MGI:1858203"	"ENSG00000132698"
"RAB26"	25837	"Rab26"	"MGI:2443284"	"ENSG00000167964"
"RAB27A"	5873	"Rab27a"	"MGI:1861441"	"ENSG00000069974"
"RAB27B"	5874	"Rab27b"	"MGI:1931295"	"ENSG00000041353"
"RAB28"	9364	"Rab28"	"MGI:1917285"	"ENSG00000157869"
"RAB29"	8934	"Rab29"	"MGI:2385107"	"ENSG00000117280"
"RAB2A"	5862	"Rab2a"	"MGI:1928750"	"ENSG00000104388"
"RAB2B"	84932	"Rab2b"	"MGI:1923588"	"ENSG00000129472"
